mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	1/8	1/8	3/8	1	1	D.V{		D	I		V	V						{	M	0	0	3, 7, 4		3.0	3.0	7	13	0.35	0.4375	0.8125	0.35
4	4	0	0	3/8	1	1	I		D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	4	8	0.3333333333333333	0.25	0.5	0.3333333333333333
5	5	0	0	3/8	1	1	V6		D	I		V6	V		6					M	0	0	7, 4, 3		3.0	7.0	3	8	0.2727272727272727	0.1875	0.5625	0.25
6	6	0	0	3/8	1	1	I		D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	6	6	0.5	0.375	0.375	0.5
7	7	0	0	3/8	1	1	I6		D	I		I6	I		6					M	0	0	6, 3, 2		2.0	6.0	3	3	0.5	0.1875	0.3125	0.375
7	7	1/4	1/4	3/8	1	1	I		D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	4	4	0.5	0.25	0.25	0.5
8	8	1/8	1/8	3/8	1	1	V6	viio	D	I		V6	V		6					M	0	0	7, 4, 3		3.0	7.0	2	2	0.5	0.125	0.375	0.25
9	9	0	0	3/8	1	1	I|PAC}		D	I		I	I					PAC	}	M	0	0	2, 6, 3		2.0	2.0	0	4	0.0	0.0	0.375	0.0
9	9	1/4	1/4	3/8	1	1	V2		D	I		V2	V		2					Mm7	0	0	1, 3, 7, 4		3.0	1.0	0	2	0.0	0.0	0.125	0.0
10	10	0	0	3/8	1	1	I6		D	I		I6	I		6					M	0	0	6, 3, 2		2.0	6.0	3	3	0.5	0.1875	0.1875	0.5
11	11	0	0	3/8	1	1	I		D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	0	3	0.0	0.0	0.375	0.0
11	11	1/4	1/4	3/8	1	1	V		D	I		V	V							M	0	0	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.25	0.0
12	12	0	0	3/8	1	1	I		D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	2	4	0.3333333333333333	0.125	0.375	0.25
12	12	1/4	1/4	3/8	1	1	V7		D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	1	4	0.2	0.03125	0.21875	0.125
13	13	0	0	3/8	1	1	I		D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	2	5	0.2857142857142857	0.125	0.5	0.2
13	13	1/4	1/4	3/8	1	1	V		D	I		V	V							M	0	0	3, 7, 4		3.0	3.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
14	14	0	0	3/8	1	1	I		D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	2	5	0.2857142857142857	0.125	0.75	0.14285714285714285
14	14	1/4	1/4	3/8	1	1	V43		D	I		V43	V		43					Mm7	0	0	4, 1, 3, 7		3.0	4.0	1	4	0.2	0.015625	0.234375	0.0625
15	15	0	0	3/8	1	1	I6		D	I		I6	I		6					M	0	0	6, 3, 2		2.0	6.0	0	9	0.0	0.0	1.125	0.0
