mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	2	1	1/8		1/8	1		4	52	3
1	1	0	0	3/4	1	1	1/4		1/4	1		1	79	0
1	1	1/8	1/8	3/4	2	1	1/8		1/8	1		9	51	4
1	1	1/4	1/4	3/4	2	1	1/8		1/8	1		4	52	5
1	1	1/4	1/4	3/4	1	1	3/8		1/4	3/2		4	64	1
1	1	3/8	3/8	3/4	2	1	1/8		1/8	1		6	54	6
1	1	1/2	1/2	3/4	2	1	1/8		1/8	1		1	55	7
1	1	5/8	5/8	3/4	2	1	1/8		1/8	1		4	52	8
1	1	5/8	5/8	3/4	1	1	1/8		1/8	1		1	79	2
2	2	0	0	3/4	1	1	0	appoggiatura	1/8	1		1	79	9
2	2	0	0	3/4	2	1	1/8		1/8	1		6	54	13
2	2	0	0	3/4	1	1	1/4		1/4	1		6	78	10
2	2	1/8	1/8	3/4	2	1	1/8		1/8	1		4	52	14
2	2	1/4	1/4	3/4	2	1	1/8		1/8	1		6	54	15
2	2	1/4	1/4	3/4	1	1	3/8		1/4	3/2		9	63	11
2	2	3/8	3/8	3/4	2	1	1/8		1/8	1		1	55	16
2	2	1/2	1/2	3/4	2	1	1/8		1/8	1		3	57	17
2	2	5/8	5/8	3/4	2	1	1/8		1/8	1		6	54	18
2	2	5/8	5/8	3/4	1	1	1/8		1/8	1		1	79	12
3	3	0	0	3/4	2	1	1/8		1/8	1		1	55	24
3	3	0	0	3/4	1	1	1/8		1/8	1		4	76	19
3	3	1/8	1/8	3/4	2	1	1/8		1/8	1		6	54	25
3	3	1/8	1/8	3/4	1	1	1/8		1/8	1		9	75	20
3	3	1/4	1/4	3/4	2	1	1/8		1/8	1		1	55	26
3	3	1/4	1/4	3/4	1	1	1/8		1/8	1		9	75	21
3	3	3/8	3/8	3/4	2	1	1/8		1/8	1		5	59	27
3	3	3/8	3/8	3/4	1	1	1/4		1/4	1		4	76	22
3	3	1/2	1/2	3/4	2	1	1/8		1/8	1		3	57	28
3	3	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60	29
3	3	5/8	5/8	3/4	1	1	1/8		1/8	1		6	78	23
4	4	0	0	3/4	2	1	1/8		1/8	1		5	59	33
4	4	0	0	3/4	1	1	1/2		1/2	1		9	75	30
4	4	1/8	1/8	3/4	2	1	1/8		1/8	1		3	57	34
4	4	1/4	1/4	3/4	2	1	1/8		1/8	1		5	59	35
4	4	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60	36
4	4	1/2	1/2	3/4	1	1	0	appoggiatura	1/8	1		7	73	31
4	4	1/2	1/2	3/4	2	1	1/8		1/8	1		5	59	37
4	4	1/2	1/2	3/4	1	1	1/4		1/4	1		5	71	32
4	4	5/8	5/8	3/4	2	1	1/8		1/8	1		3	57	38
5	5	0	0	3/4	2	1	1/2		1/2	1		8	56	44
5	5	0	0	3/4	1	1	3/16		1/8	3/2		5	83	39
5	5	3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	40
