mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	2.0	0	0	3/4	1	1	d.i{	d	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	2	1.0	1/2	1/2	3/4	1	1	V65/iv	d	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
2	2	3	1.0	0	0	3/4	1	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
2	2	4	1.0	1/4	1/4	3/4	1	1	III+6	d	i		III+6	III	+	6					+	1	1	1, 5, -3		-3	1
2	2	5	1.0	1/2	1/2	3/4	1	1	ii43	d	i		ii43	ii		43					mm7	1	1	3, 0, 2, -1		2	3
3	3	6	1.0	0	0	3/4	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	3	7	1.0	1/4	1/4	3/4	1	1	V65	d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
3	3	8	1.0	1/2	1/2	3/4	1	1	V7	d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
4	4	9	3.0	0	0	3/4	1	1	i|IAC}	d	i		i	i					IAC	}	m	1	1	0, -3, 1		0	0
5	5	12	1.5	0	0	3/4	1	1	i6{	d	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
5	5	27/2	0.5	3/8	3/8	3/4	1	1	V43	d	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
5	5	14	1.0	1/2	1/2	3/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
6	6	15	1.0	0	0	3/4	1	1	ii%43	d	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
6	6	16	1.0	1/4	1/4	3/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
6	6	17	1.0	1/2	1/2	3/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
7	7	18	3.0	0	0	3/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
8	8	21	2.0	0	0	3/4	1	1	i6|EC}	d	i		i6	i		6			EC	}	m	1	1	-3, 1, 0		0	-3
8	8	23	2.0	1/2	1/2	3/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
8	8	47/2	0.0	5/8	5/8	3/4	1	1	{	d	i									{		1	1				
9	9	25	2.0	1/4	1/4	3/4	1	1	III.I6	d	III		I6	I		6					M	1	0	4, 1, 0		0	4
10	10	27	2.5	0	0	3/4	1	1	V	d	III		V	V							M	1	0	1, 5, 2		1	1
10	10	59/2	0.5	5/8	5/8	3/4	1	1	iv.IV	d	iv		IV	IV							M	1	1	-1, 3, 0		-1	-1
11	11	30	0.75	0	0	3/4	1	1	V43	d	iv		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
11	11	123/4	0.25	3/16	3/16	3/4	1	1	i	d	iv		i	i							m	1	1	0, -3, 1		0	0
11	11	31	1.0	1/4	1/4	3/4	1	1	V(4)	d	iv		V(4)	V			4				M	1	1	1, 0, 2		1	1
11	11	32	1.0	1/2	1/2	3/4	1	1	V	d	iv		V	V							M	1	1	1, 5, 2		1	1
12	12	33	3.0	0	0	3/4	1	1	i|PAC}	d	iv		i	i					PAC	}	m	1	1	0, -3, 1		0	0
12	12	71/2	0.0	5/8	5/8	3/4	1	1	{	d	iv									{		1	1				
13	13	36	1.0	0	0	3/4	1	1	IV7	d	iv		IV7	IV		7					Mm7	1	1	-1, 3, 0, -3		-1	-1
13	13	37	1.5	1/4	1/4	3/4	1	1	i.III	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
13	13	77/2	0.5	5/8	5/8	3/4	1	1	III+6	d	i		III+6	III	+	6					+	1	1	1, 5, -3		-3	1
14	14	39	2.0	0	0	3/4	1	1	VI	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
14	14	41	1.0	1/2	1/2	3/4	1	1	ii%65	d	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
15	15	42	1.0	0	0	3/4	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	15	43	2.0	1/4	1/4	3/4	1	1	ii%65	d	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
16	16	45	3.0	0	0	3/4	1	1	V|HC.CON}	d	i		V	V					HC.CON	}	M	1	1	1, 5, 2		1	1
17	17	48	2.0	0	0	3/4	1	1	III.I{	d	III		I	I						{	M	1	0	0, 4, 1		0	0
17	17	50	1.0	1/2	1/2	3/4	1	1	V2/V	d	III		V2/V	V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
18	18	51	1.0	0	0	3/4	1	1	V6	d	III		V6	V		6					M	1	0	5, 2, 1		1	5
18	18	52	1.0	1/4	1/4	3/4	1	1	v6	d	III		v6	v		6					m	1	0	-2, 2, 1		1	-2
18	18	53	1.0	1/2	1/2	3/4	1	1	V2/IV	d	III		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
19	19	54	1.0	0	0	3/4	1	1	IV6	d	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3
19	19	55	1.0	1/4	1/4	3/4	1	1	V65	d	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
19	19	56	0.5	1/2	1/2	3/4	1	1	I(4)	d	III		I(4)	I			4				M	1	0	0, -1, 1		0	0
19	19	113/2	0.5	5/8	5/8	3/4	1	1	I	d	III		I	I							M	1	0	0, 4, 1		0	0
20	20	57	1.0	0	0	3/4	1	1	V65/V	d	III		V65/V	V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
20	20	58	1.0	1/4	1/4	3/4	1	1	V7/V	d	III		V7/V	V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
20	20	59	1.0	1/2	1/2	3/4	1	1	V2	d	III		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
21	21	60	3.0	0	0	3/4	1	1	I6	d	III		I6	I		6					M	1	0	4, 1, 0		0	4
22	22	63	3.75	0	0	3/4	1	1	I	d	III		I	I							M	1	0	0, 4, 1		0	0
23	23	267/4	0.25	3/16	3/16	3/4	1	1	ii65	d	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
23	23	67	1.0	1/4	1/4	3/4	1	1	V	d	III		V	V							M	1	0	1, 5, 2		1	1
23	23	68	1.0	1/2	1/2	3/4	1	1	V7	d	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
24	24	69	4.0	0	0	3/4	1	1	I|PAC}	d	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0
24	24	70	0.0	1/4	1/4	3/4	1	1	{	d	III									{		1	0				
25	25	73	2.0	1/4	1/4	3/4	1	1	i.VI	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
26	26	75	2.0	0	0	3/4	1	1	ii%65	d	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
26	26	77	1.0	1/2	1/2	3/4	1	1	ii6	d	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
27	27	78	1.0	0	0	3/4	1	1	v	d	i		v	v							m	1	1	1, -2, 2		1	1
27	27	79	2.0	1/4	1/4	3/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
28	28	81	2.0	0	0	3/4	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
28	28	83	1.0	1/2	1/2	3/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
29	29	84	3.0	0	0	3/4	1	1	V65	d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
30	30	87	3.0	0	0	3/4	1	1	I	d	i		I	I							M	1	1	0, 4, 1		0	0
31	31	90	1.0	0	0	3/4	1	1	IV6	d	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
31	31	91	1.0	1/4	1/4	3/4	1	1	V65	d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
31	31	92	0.5	1/2	1/2	3/4	1	1	i(4)	d	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
31	31	185/2	0.5	5/8	5/8	3/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
32	32	93	1.0	0	0	3/4	1	1	V|HC.SIM}	d	i		V	V					HC.SIM	}	M	1	1	1, 5, 2		1	1
32	32	94	2.0	1/4	1/4	3/4	1	1	i{	d	i		i	i						{	m	1	1	0, -3, 1		0	0
33	33	96	3.0	0	0	3/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
34	34	99	3.0	0	0	3/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
35	35	102	1.0	0	0	3/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
35	35	103	1.0	1/4	1/4	3/4	1	1	#vi%7	d	i		#vi%7	#vi	%	7					%7	1	1	3, 0, -3, 1		3	3
