mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
6	5	43/2	43/2	1.5	1/2	1/2	4/4	1	1		V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
6	5	23	23	0.5	7/8	7/8	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
7	6	47/2	47/2	1.0	0	0	4/4	1	1		vi7	E	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
7	6	49/2	49/2	0.5	1/4	1/4	4/4	1	1		ii43	E	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
7	6	25	25	0.5	3/8	3/8	4/4	1	1		ii65	E	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
7	6	51/2	51/2	0.5	1/2	1/2	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
7	6	26	26	0.5	5/8	5/8	4/4	1	1		V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
7	6	53/2	53/2	1.0	3/4	3/4	4/4	1	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
8	7	55/2	55/2	1.5	0	0	4/4	1	1		V|HC.SIM}	E	I		V	V					HC.SIM	}	M	0	0	1, 5, 2		1	1
8	7	28	28	0.0	1/8	1/8	4/4	1	1		{	E	I									{		0	0				
8	7	29	29	0.5	3/8	3/8	4/4	1	1		V.vi6	E	V		vi6	vi		6					m	0	0	0, 4, 3		3	0
8	7	59/2	59/2	0.5	1/2	1/2	4/4	1	1		V6	E	V		V6	V		6					M	0	0	5, 2, 1		1	5
8	7	30	30	0.5	5/8	5/8	4/4	1	1		V43/V	E	V		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
8	7	61/2	61/2	0.5	3/4	3/4	4/4	1	1		V(4)	E	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
8	7	31	31	0.5	7/8	7/8	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
9	8	63/2	63/2	0.5	0	0	4/4	1	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
9	8	32	32	0.5	1/8	1/8	4/4	1	1		V43/V	E	V		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
9	8	65/2	65/2	0.5	1/4	1/4	4/4	1	1		V(4)	E	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
9	8	33	33	0.5	3/8	3/8	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
9	8	67/2	67/2	0.5	1/2	1/2	4/4	1	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
9	8	34	34	0.5	5/8	5/8	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
9	8	69/2	69/2	0.5	3/4	3/4	4/4	1	1		V(4)	E	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
9	8	35	35	0.5	7/8	7/8	4/4	1	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	9	71/2	71/2	1.5	0	0	4/4	1	1		I|IAC}	E	V		I	I					IAC	}	M	0	0	0, 4, 1		0	0
10	9	36	36	0.0	1/8	1/8	4/4	1	1		{	E	V									{		0	0				
10	9	37	37	0.5	3/8	3/8	4/4	1	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	9	75/2	75/2	1.5	1/2	1/2	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
10	9	39	39	0.5	7/8	7/8	4/4	1	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	10	79/2	79/2	1.0	0	0	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
11	10	81/2	81/2	1.0	1/4	1/4	4/4	1	1		IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
11	10	83/2	83/2	0.5	1/2	1/2	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
11	10	42	42	0.5	5/8	5/8	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
11	10	85/2	85/2	0.5	3/4	3/4	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
11	10	43	43	0.5	7/8	7/8	4/4	1	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	11	87/2	87/2	1.5	0	0	4/4	1	1		I|PAC}	E	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
12	11	44	44	0.0	1/8	1/8	4/4	1	1		{	E	V									{		0	0				
12	11	45	45	0.5	3/8	3/8	4/4	1	1		vi6	E	V		vi6	vi		6					m	0	0	0, 4, 3		3	0
12	11	91/2	91/2	0.5	1/2	1/2	4/4	1	1		vii%7	E	V		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
12	11	46	46	0.5	5/8	5/8	4/4	1	1		iii7	E	V		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
12	11	93/2	93/2	0.5	3/4	3/4	4/4	1	1		vi7	E	V		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
12	11	47	47	0.5	7/8	7/8	4/4	1	1		ii7	E	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
13	12	95/2	95/2	0.5	0	0	4/4	1	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	12	48	48	0.5	1/8	1/8	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
13	12	97/2	97/2	0.5	1/4	1/4	4/4	1	1		IVM7	E	V		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
13	12	49	49	0.5	3/8	3/8	4/4	1	1		ii65	E	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
13	12	99/2	99/2	0.5	1/2	1/2	4/4	1	1		V2	E	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
13	12	50	50	0.5	5/8	5/8	4/4	1	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
13	12	101/2	101/2	0.5	3/4	3/4	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
13	12	51	51	0.5	7/8	7/8	4/4	1	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	13	103/2	103/2	2.5	0	0	4/4	1	1		I|PAC}	E	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
15	13	52	52	0.0	0	1/8	4/4	1	1		{	E	V									{		0	0				
15	13	54	54	0.5	1/2	5/8	4/4	1	1		IV6	E	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
15	13	109/2	109/2	0.5	5/8	3/4	4/4	1	1		V7/IV	E	V		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
15	13	55	55	1.0	3/4	7/8	4/4	1	1		IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
16	14	56	56	0.5	1/8	1/8	4/4	1	1		IV.V2	E	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
16	14	113/2	113/2	1.0	1/4	1/4	4/4	1	1		V43	E	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
16	14	115/2	115/2	0.5	1/2	1/2	4/4	1	1		I6	E	IV		I6	I		6					M	0	0	4, 1, 0		0	4
16	14	58	58	0.5	5/8	5/8	4/4	1	1		I	E	IV		I	I							M	0	0	0, 4, 1		0	0
16	14	117/2	117/2	0.5	3/4	3/4	4/4	1	1		V	E	IV		V	V							M	0	0	1, 5, 2		1	1
16	14	59	59	0.5	7/8	7/8	4/4	1	1		V7	E	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	15	119/2	119/2	5.0	0	0	4/4	1	1		I|PAC}	E	IV		I	I					PAC	}	M	0	0	0, 4, 1		0	0
17	15	60	60	0.0	1/8	1/8	4/4	1	1		{	E	IV									{		0	0				
18	16	129/2	129/2	1.0	1/4	1/4	4/4	1	1		I6	E	IV		I6	I		6					M	0	0	4, 1, 0		0	4
18	16	131/2	131/2	0.5	1/2	1/2	4/4	1	1		ii.iv7	E	ii		iv7	iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
18	16	66	66	0.5	5/8	5/8	4/4	1	1		ii%65	E	ii		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
18	16	133/2	133/2	1.0	3/4	3/4	4/4	1	1		ii%43	E	ii		ii%43	ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
19	17	135/2	135/2	1.0	0	0	4/4	1	1		V|HC.PHR}	E	ii		V	V					HC.PHR	}	M	0	1	1, 5, 2		1	1
19	17	137/2	137/2	1.0	1/4	1/4	4/4	1	1		i6	E	ii		i6	i		6					m	0	1	-3, 1, 0		0	-3
19	17	69	69	0.0	3/8	3/8	4/4	1	1		{	E	ii									{		0	1				
19	17	139/2	139/2	0.5	1/2	1/2	4/4	1	1		i(6)	E	ii		i(6)	i			6				m	0	1	0, -3, -4		0	0
19	17	70	70	0.5	5/8	5/8	4/4	1	1		v6	E	ii		v6	v		6					m	0	1	-2, 2, 1		1	-2
19	17	141/2	141/2	1.0	3/4	3/4	4/4	1	1		ii%43	E	ii		ii%43	ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
20	18	143/2	143/2	0.5	0	0	4/4	1	1		V7	E	ii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
20	18	72	72	0.5	1/8	1/8	4/4	1	1		V(64)	E	ii		V(64)	V			64				M	0	1	1, 0, -3		1	1
20	18	145/2	145/2	0.5	1/4	1/4	4/4	1	1		iv7	E	ii		iv7	iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
20	18	73	73	0.5	3/8	3/8	4/4	1	1		V2	E	ii		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
20	18	147/2	147/2	0.5	1/2	1/2	4/4	1	1		i6	E	ii		i6	i		6					m	0	1	-3, 1, 0		0	-3
20	18	74	74	0.5	5/8	5/8	4/4	1	1		ii%65	E	ii		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
20	18	149/2	149/2	0.5	3/4	3/4	4/4	1	1		V	E	ii		V	V							M	0	1	1, 5, 2		1	1
20	18	75	75	0.5	7/8	7/8	4/4	1	1		V7	E	ii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
21	19	151/2	151/2	3.0	0	0	4/4	1	1		i|IAC}	E	ii		i	i					IAC	}	m	0	1	0, -3, 1		0	0
21	19	77	77	0.0	3/8	3/8	4/4	1	1		{	E	ii									{		0	1				
21	19	157/2	157/2	1.5	3/4	3/4	4/4	1	1		I.IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
22	20	80	80	0.5	1/8	1/8	4/4	1	1		IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
22	20	161/2	161/2	1.5	1/4	1/4	4/4	1	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
22	20	82	82	0.5	5/8	5/8	4/4	1	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
22	20	165/2	165/2	0.5	3/4	3/4	4/4	1	1		V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
22	20	83	83	0.5	7/8	7/8	4/4	1	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
23	21	167/2	167/2	4.0	0	0	4/4	1	1		V|HC}	E	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
23	21	84	84	0.0	1/8	1/8	4/4	1	1		{	E	I									{		0	0				
24	22	175/2	175/2	2.0	0	0	4/4	1	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	22	179/2	179/2	1.0	1/2	1/2	4/4	1	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
24	22	181/2	181/2	1.0	3/4	3/4	4/4	1	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	23	183/2	183/2	1.0	0	0	4/4	1	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
25	23	185/2	185/2	2.0	1/4	1/4	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
25	23	189/2	189/2	1.0	3/4	3/4	4/4	1	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	24	191/2	191/2	1.5	0	0	4/4	1	1		I|IAC}	E	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
26	24	96	96	0.0	1/8	1/8	4/4	1	1		{	E	I									{		0	0				
26	24	97	97	0.5	3/8	3/8	4/4	1	1		vi.i6	E	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
26	24	195/2	195/2	1.5	1/2	1/2	4/4	1	1		iv	E	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
26	24	99	99	0.5	7/8	7/8	4/4	1	1		ii6	E	vi		ii6	ii		6					m	0	1	-1, 3, 2		2	-1
27	25	199/2	199/2	1.0	0	0	4/4	1	1		V	E	vi		V	V							M	0	1	1, 5, 2		1	1
27	25	201/2	201/2	0.5	1/4	1/4	4/4	1	1		i	E	vi		i	i							m	0	1	0, -3, 1		0	0
27	25	101	101	0.5	3/8	3/8	4/4	1	1		v6	E	vi		v6	v		6					m	0	1	-2, 2, 1		1	-2
27	25	203/2	203/2	1.0	1/2	1/2	4/4	1	1		VIM7	E	vi		VIM7	VI	M	7					MM7	0	1	-4, 0, -3, 1		-4	-4
27	25	205/2	205/2	0.5	3/4	3/4	4/4	1	1		ii%43	E	vi		ii%43	ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
27	25	103	103	0.5	7/8	7/8	4/4	1	1		ii%65	E	vi		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
28	26	207/2	207/2	2.0	0	0	4/4	1	1		V|HC.PHR}	E	vi		V	V					HC.PHR	}	M	0	1	1, 5, 2		1	1
28	26	104	104	0.0	1/8	1/8	4/4	1	1		{	E	vi									{		0	1				
28	26	211/2	211/2	0.5	1/2	1/2	4/4	1	1		ii%43	E	vi		ii%43	ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
28	26	106	106	0.5	5/8	5/8	4/4	1	1		ii%65	E	vi		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
28	26	213/2	213/2	0.5	3/4	3/4	4/4	1	1		V	E	vi		V	V							M	0	1	1, 5, 2		1	1
28	26	107	107	0.5	7/8	7/8	4/4	1	1		V7	E	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
29	27	215/2	215/2	2.0	0	0	4/4	1	1		i|PAC}	E	vi		i	i					PAC	}	m	0	1	0, -3, 1		0	0
29	27	108	108	0.0	1/8	1/8	4/4	1	1		{	E	vi									{		0	1				
29	27	219/2	219/2	1.5	1/2	1/2	4/4	1	1		I.I	E	I		I	I							M	0	0	0, 4, 1		0	0
29	27	111	111	0.5	7/8	7/8	4/4	1	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
30	28	223/2	223/2	1.0	0	0	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
30	28	225/2	225/2	0.5	1/4	1/4	4/4	1	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
30	28	113	113	0.5	3/8	3/8	4/4	1	1		vi6	E	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
30	28	227/2	227/2	0.5	1/2	1/2	4/4	1	1		V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
30	28	114	114	0.5	5/8	5/8	4/4	1	1		V43/V	E	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
30	28	229/2	229/2	0.5	3/4	3/4	4/4	1	1		V(4)	E	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
30	28	115	115	0.5	7/8	7/8	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
31	29	231/2	231/2	1.0	0	0	4/4	1	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
31	29	233/2	233/2	0.5	1/4	1/4	4/4	1	1		V(4)	E	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
31	29	117	117	0.5	3/8	3/8	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
31	29	235/2	235/2	0.5	1/2	1/2	4/4	1	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
31	29	118	118	0.5	5/8	5/8	4/4	1	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
31	29	237/2	237/2	0.5	3/4	3/4	4/4	1	1		V(4)	E	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
31	29	119	119	0.5	7/8	7/8	4/4	1	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	30	239/2	239/2	1.5	0	0	4/4	1	1		I|IAC}	E	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
32	30	120	120	0.0	1/8	1/8	4/4	1	1		{	E	I									{		0	0				
32	30	121	121	0.5	3/8	3/8	4/4	1	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	30	243/2	243/2	1.5	1/2	1/2	4/4	1	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
32	30	123	123	0.5	7/8	7/8	4/4	1	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
33	31	247/2	247/2	1.0	0	0	4/4	1	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
33	31	249/2	249/2	1.0	1/4	1/4	4/4	1	1		ii65	E	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
33	31	251/2	251/2	0.5	1/2	1/2	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
33	31	126	126	0.5	5/8	5/8	4/4	1	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
33	31	253/2	253/2	0.5	3/4	3/4	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
33	31	127	127	0.5	7/8	7/8	4/4	1	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	32	255/2	255/2	1.5	0	0	4/4	1	1		I|PAC}	E	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
34	32	128	128	0.0	1/8	1/8	4/4	1	1		{	E	I									{		0	0				
34	32	129	129	0.5	3/8	3/8	4/4	1	1		vi6	E	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
34	32	259/2	259/2	0.5	1/2	1/2	4/4	1	1		vii%7	E	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
34	32	130	130	0.5	5/8	5/8	4/4	1	1		iii7	E	I		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
34	32	261/2	261/2	0.5	3/4	3/4	4/4	1	1		vi7	E	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
34	32	131	131	0.5	7/8	7/8	4/4	1	1		ii7	E	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
35	33	263/2	263/2	0.5	0	0	4/4	1	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
35	33	132	132	0.5	1/8	1/8	4/4	1	1		VM7/IV	E	I		VM7/IV	V	M	7		IV			MM7	0	0	0, 4, 1, 5		0	0
35	33	265/2	265/2	0.5	1/4	1/4	4/4	1	1		IVM7	E	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
35	33	133	133	0.5	3/8	3/8	4/4	1	1		ii65	E	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
35	33	267/2	267/2	0.5	1/2	1/2	4/4	1	1		V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
35	33	134	134	0.5	5/8	5/8	4/4	1	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
35	33	269/2	269/2	0.5	3/4	3/4	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
35	33	135	135	0.5	7/8	7/8	4/4	1	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	34		271/2		0	0	4/4	1	1	1	I|PAC}	E	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
37	34	271/2	136	2.0	0	0	4/4	1	1	2	I|PAC}	E	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
