mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
19	17	99/4	51/2	1.5	0	0	3/8	1	1		V	e	iv		V	V							M	1	1	1, 5, 2		1	1
20	18	105/4	27	0.5	0	0	3/8	1	1		i6	e	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
20	18	107/4	55/2	0.5	1/8	1/8	3/8	1	1		i	e	iv		i	i							m	1	1	0, -3, 1		0	0
20	18	109/4	28	0.5	1/4	1/4	3/8	1	1		ii%43	e	iv		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
21	19	111/4	57/2	0.5	0	0	3/8	1	1		iv7(9)	e	iv		iv7(9)	iv		7	9				mm7	1	1	-1, -4, 0, -3	1	-1	-1
21	19	113/4	29	0.5	1/8	1/8	3/8	1	1		V(4)	e	iv		V(4)	V			4				M	1	1	1, 0, 2		1	1
21	19	115/4	59/2	0.5	1/4	1/4	3/8	1	1		V7	e	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
22	20	117/4	30	0.5	0	0	3/8	1	1		i|IAC}	e	iv		i	i					IAC	}	m	1	1	0, -3, 1		0	0
22	20	119/4	61/2	1.0	1/8	1/8	3/8	1	1		iv64{	e	iv		iv64	iv		64				{	m	1	1	0, -1, -4		-1	0
23	21	123/4	63/2	0.5	0	0	3/8	1	1		V7/III	e	iv		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
23	21	125/4	32	1.0	1/8	1/8	3/8	1	1		III64	e	iv		III64	III		64					M	1	1	-2, -3, 1		-3	-2
24	22	129/4	33	1.0	0	0	3/8	1	1		VIM7	e	iv		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
24	22	133/4	34	0.5	1/4	1/4	3/8	1	1		ii%43	e	iv		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
25	23	135/4	69/2	0.5	0	0	3/8	1	1		ii%65	e	iv		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
25	23	137/4	35	0.5	1/8	1/8	3/8	1	1		V(4)	e	iv		V(4)	V			4				M	1	1	1, 0, 2		1	1
25	23	139/4	71/2	0.5	1/4	1/4	3/8	1	1		V7	e	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
26	24	141/4	36	1.5	0	0	3/8	1	1		i|PAC}	e	iv		i	i					PAC	}	m	1	1	0, -3, 1		0	0
26	24	143/4	73/2	0.0	1/8	1/8	3/8	1	1		{	e	iv									{		1	1				
27	25	147/4	75/2	1.0	0	0	3/8	1	1		i.V/V	e	i		V/V	V				V			M	1	1	2, 6, 3		2	2
27	25	151/4	77/2	0.5	1/4	1/4	3/8	1	1		V7/v	e	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
28	26	153/4	39	1.5	0	0	3/8	1	1		v	e	i		v	v							m	1	1	1, -2, 2		1	1
29	27	159/4	81/2	1.5	0	0	3/8	1	1		III+M7	e	i		III+M7	III	+M	7					+M7	1	1	-3, 1, 5, 2		-3	-3
30	28	165/4	42	1.0	0	0	3/8	1	1		VIM7	e	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
30	28	169/4	43	0.5	1/4	1/4	3/8	1	1		ii%43	e	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
31	29	171/4	87/2	0.5	0	0	3/8	1	1		i64	e	i		i64	i		64					m	1	1	1, 0, -3		0	1
31	29	173/4	44	0.5	1/8	1/8	3/8	1	1		ii%43	e	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
31	29	175/4	89/2	0.5	1/4	1/4	3/8	1	1		ii%65	e	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
32	30	177/4	45	1.0	0	0	3/8	1	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
32	30	181/4	46	0.5	1/4	1/4	3/8	1	1		V65/iv	e	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
33	31	183/4	93/2	0.5	0	0	3/8	1	1		iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
33	31	185/4	47	0.5	1/8	1/8	3/8	1	1		iio	e	i		iio	ii	o						o	1	1	2, -1, -4		2	2
33	31	187/4	95/2	0.5	1/4	1/4	3/8	1	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
34	32	189/4	48	0.75	0	0	3/8	1	1		i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
34	32	48	195/4	0.25	3/16	3/16	3/8	1	1		V43	e	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
34	32	193/4	49	0.5	1/4	1/4	3/8	1	1		i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
35	33	195/4	99/2	0.5	0	0	3/8	1	1		ii%65	e	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
35	33	197/4	50	0.5	1/8	1/8	3/8	1	1		V(4)	e	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
35	33	199/4	101/2	0.5	1/4	1/4	3/8	1	1		V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
36	34	201/4	51	1.5	0	0	3/8	1	1		i|IAC}	e	i		i	i					IAC	}	m	1	1	0, -3, 1		0	0
36	34	205/4	52	0.0	1/4	1/4	3/8	1	1		{	e	i									{		1	1				
37	35	207/4	105/2	0.5	0	0	3/8	1	1		ii%7(9)	e	i		ii%7(9)	ii	%	7	9				%7	1	1	2, -1, -4, 0	-3	2	2
37	35	209/4	53	0.75	1/8	1/8	3/8	1	1		V6/III	e	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
37	35	53	215/4	0.25	5/16	5/16	3/8	1	1		V65/III	e	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
38	36	213/4	54	0.5	0	0	3/8	1	1		III	e	i		III	III							M	1	1	-3, 1, -2		-3	-3
38	36	215/4	109/2	1.0	1/8	1/8	3/8	1	1		V65/IV	e	i		V65/IV	V		65		IV			Mm7	1	1	4, 1, -2, 0		0	4
39	37	219/4	111/2	0.5	0	0	3/8	1	1		IV	e	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
39	37	221/4	56	0.75	1/8	1/8	3/8	1	1		V43	e	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
39	37	56	227/4	0.25	5/16	5/16	3/8	1	1		I	e	i		I	I							M	1	1	0, 4, 1		0	0
40	38	225/4	57	1.0	0	0	3/8	1	1		V6	e	i		V6	V		6					M	1	1	5, 2, 1		1	5
40	38	229/4	58	0.5	1/4	1/4	3/8	1	1		v6	e	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
41	39	231/4	117/2	1.5	0	0	3/8	1	1		#vi%7	e	i		#vi%7	#vi	%	7					%7	1	1	3, 0, -3, 1		3	3
42	40	237/4	60	0.5	0	0	3/8	1	1		ii%43	e	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
42	40	239/4	121/2	0.5	1/8	1/8	3/8	1	1		ii%65	e	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
42	40	241/4	61	0.5	1/4	1/4	3/8	1	1		V65	e	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
43	41	243/4	123/2	0.5	0	0	3/8	1	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
43	41	245/4	62	0.5	1/8	1/8	3/8	1	1		V(4)	e	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
43	41	247/4	125/2	0.5	1/4	1/4	3/8	1	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
44	42		63		0	0	3/8	1	1	1	i|PAC}	e	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
45	42	249/4	255/4	0.75	0	3/16	3/8	1	1	2	i|PAC}	e	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
