mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3.0	0	0	3/4	1	1	d.i{	d	i		i	i						{	m	1	1	0, -3, 1		0	0
2	2	3	3	3.0	0	0	3/4	1	1	v6	d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
3	3	6	6	3.0	0	0	3/4	1	1	V43/V	d	i		V43/V	V		43		V			Mm7	1	1	3, 0, 2, 6		2	3
4	4	9	9	3.0	0	0	3/4	1	1	V|HC.TEN}	d	i		V	V					HC.TEN	}	M	1	1	1, 5, 2		1	1
5	5	12	12	1.0	0	0	3/4	1	1	V6/iv{	d	i		V6/iv	V		6		iv		{	M	1	1	4, 1, 0		0	4
5	5	13	13	2.0	1/4	1/4	3/4	1	1	V65/iv	d	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
6	6	15	15	1.0	0	0	3/4	1	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
6	6	16	16	2.0	1/4	1/4	3/4	1	1	ii%65	d	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
7	7	18	18	3.0	0	0	3/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
8	8	21	21	3.0	0	0	3/4	1	1	i|IAC}	d	i		i	i					IAC	}	m	1	1	0, -3, 1		0	0
9	9	24	24	1.0	0	0	3/4	1	1	i{	d	i		i	i						{	m	1	1	0, -3, 1		0	0
9	9	25	25	1.0	1/4	1/4	3/4	1	1	v6	d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
9	9	26	26	1.0	1/2	1/2	3/4	1	1	iv6	d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
10	10	27	27	1.0	0	0	3/4	1	1	III.I6	d	III		I6	I		6					M	1	0	4, 1, 0		0	4
10	10	28	28	1.0	1/4	1/4	3/4	1	1	V65	d	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
10	10	29	29	1.0	1/2	1/2	3/4	1	1	I	d	III		I	I							M	1	0	0, 4, 1		0	0
11	11	30	30	1.0	0	0	3/4	1	1	I6	d	III		I6	I		6					M	1	0	4, 1, 0		0	4
11	11	31	31	1.0	1/4	1/4	3/4	1	1	V	d	III		V	V							M	1	0	1, 5, 2		1	1
11	11	32	32	1.0	1/2	1/2	3/4	1	1	V7	d	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
12	12	33	33	3.0	0	0	3/4	1	1	I|PAC}	d	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0
13	13	36	36	1.0	0	0	3/4	1	1	i.v{	d	i		v	v						{	m	1	1	1, -2, 2		1	1
13	13	37	37	2.0	1/4	1/4	3/4	1	1	V65/iv	d	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
