mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	slur
3	3	7	7	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	18			
3	3	15/2	15/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	19			
3	3	8	8	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	20			
3	3	17/2	17/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	21			
4	4	9	9	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	22			
4	4	19/2	19/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	23			
4	4	10	10	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	24			
4	4	21/2	21/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	25			1
4	4	11	11	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	26	ornamentShortTrill		
4	4	23/2	23/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	27			
4	4	9	9	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	28	ornamentShortTrill		
4	4	19/2	19/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	29			
4	4	10	10	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	30			
4	4	21/2	21/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	31			2
4	4	11	11	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	32	ornamentShortTrill		
4	4	23/2	23/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	33			
5	5	12	12	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	34	ornamentShortTrill		
5	5	25/2	25/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	35			
5	5	13	13	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	36			
5	5	27/2	27/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	37			3
5	5	14	14	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	38	ornamentShortTrill		
5	5	29/2	29/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	39			
5	5	12	12	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	40			
5	5	25/2	25/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	41			
5	5	13	13	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	42			
5	5	27/2	27/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	43			4
5	5	14	14	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	44	ornamentShortTrill		
5	5	29/2	29/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	45			
6	6	15	15	0.0	0	0	Chord	6/8	1	1	0	appoggiatura	1/8	1	46			
6	6	15	15	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	47			
6	6	31/2	31/2	0.0	1/8	1/8	Chord	6/8	1	1	0	appoggiatura	1/8	1	48			
6	6	31/2	31/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	49			
6	6	16	16	0.0	1/4	1/4	Chord	6/8	1	1	0	appoggiatura	1/8	1	50			
6	6	16	16	0.75	1/4	1/4	Chord	6/8	1	1	3/16		1/8	3/2	51	ornamentMordent		
6	6	67/4	67/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	52			
6	6	17	17	0.75	1/2	1/2	Chord	6/8	1	1	3/16		1/8	3/2	53	ornamentShortTrill		
6	6	71/4	71/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	54			
6	6	15	15	0.0	0	0	Chord	6/8	2	1	0	appoggiatura	1/8	1	55			
6	6	15	15	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	56			
6	6	31/2	31/2	0.0	1/8	1/8	Chord	6/8	2	1	0	appoggiatura	1/8	1	57			
6	6	31/2	31/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	58			
6	6	16	16	0.0	1/4	1/4	Chord	6/8	2	1	0	appoggiatura	1/8	1	59			
6	6	16	16	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	60			
6	6	33/2	33/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	61	ornamentTurnInverted		
6	6	17	17	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	62			
6	6	35/2	35/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	63			
7	7	18	18	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	64			
7	7	37/2	37/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	65			
7	7	19	19	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	66			
7	7	39/2	39/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	67			
7	7	41/2	41/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	68			
7	7	18	18	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	69			
7	7	37/2	37/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	70			
7	7	19	19	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	71			
7	7	39/2	39/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	72			
7	7	20	20	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	73			
7	7	41/2	41/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	74			
8	8	21	21	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	75			
8	8	43/2	43/2	1.0	1/8	1/8	Chord	6/8	1	1	1/4		1/4	1	76			
8	8	45/2	45/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	77			5
8	8	23	23	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	78	ornamentShortTrill		
8	8	47/2	47/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	79			
8	8	21	21	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	80			
8	8	43/2	43/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	81			
8	8	22	22	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	82			
8	8	45/2	45/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	83			
8	8	23	23	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	84			
8	8	47/2	47/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	85			
9	9	24	24	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	86	ornamentShortTrill		
9	9	49/2	49/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	87			
9	9	25	25	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	88			6
9	9	51/2	51/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	89	ornamentShortTrill		
9	9	26	26	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	90			
9	9	53/2	53/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	91			
9	9	24	24	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	92			
9	9	49/2	49/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	93			
9	9	25	25	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	94			
9	9	51/2	51/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	95			
9	9	26	26	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	96			
9	9	53/2	53/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	97			
10	10	27	27	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	98	ornamentShortTrill		
10	10	55/2	55/2	0.0	1/8	1/8	Chord	6/8	1	1	0	appoggiatura	1/8	1	99			
10	10	55/2	55/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	100			
10	10	28	28	0.75	1/4	1/4	Chord	6/8	1	1	3/16		1/8	3/2	101	ornamentMordent		
10	10	115/4	115/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	102			
10	10	29	29	0.75	1/2	1/2	Chord	6/8	1	1	3/16		1/8	3/2	103	ornamentShortTrill		
10	10	119/4	119/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	104			
10	10	27	27	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	105			
10	10	55/2	55/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	106			
10	10	28	28	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	107			
10	10	57/2	57/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	108			
10	10	29	29	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	109			
10	10	59/2	59/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	110			
11	11	30	30	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	111			
11	11	61/2	61/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	112			
11	11	31	31	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	113			
11	11	63/2	63/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	114			
11	11	32	32	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	115			
11	11	65/2	65/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	116			
11	11	30	30	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	117			
11	11	63/2	63/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	118			
12	12	33	33	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	119			
12	12	67/2	67/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	120			
12	12	34	34	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	121			
12	12	69/2	69/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	122			
12	12	35	35	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	123			
12	12	71/2	71/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	124			
12	12	33	33	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	125			
12	12	67/2	67/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	126			
12	12	34	34	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	127			
12	12	69/2	69/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	128			
12	12	35	35	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	129			
12	12	71/2	71/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	130			
13	13	36	36	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	131	ornamentShortTrill		
13	13	73/2	73/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	132			
13	13	37	37	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	133			
13	13	75/2	75/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	134			
13	13	38	38	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	135			
13	13	77/2	77/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	136			
13	13	36	36	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	137	ornamentShortTrill		
13	13	73/2	73/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	138			
13	13	37	37	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	139			
13	13	75/2	75/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	140			
13	13	38	38	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	141			
13	13	77/2	77/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	142			
14	14	39	39	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	143	ornamentShortTrill		
14	14	79/2	79/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	144			
14	14	40	40	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	145			
14	14	81/2	81/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	146			7
14	14	41	41	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	147	ornamentShortTrill		
14	14	83/2	83/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	148			
14	14	39	39	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	149	ornamentShortTrill		
14	14	79/2	79/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	150			
14	14	40	40	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	151			
14	14	81/2	81/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	152			
14	14	41	41	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	153			
14	14	83/2	83/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	154			
15	15	42	42	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	155	ornamentMordent		
15	15	87/2	87/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	156			
15	15	175/4	175/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	157			
15	15	44	44	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	158			
15	15	177/4	177/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	159			
15	15	89/2	89/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	160			
15	15	179/4	179/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	161			
15	15	42	42	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	162			
15	15	169/4	169/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	163			
15	15	85/2	85/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	164			
15	15	171/4	171/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	165			
15	15	43	43	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	166			
15	15	173/4	173/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	167			
15	15	87/2	87/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	168			
15	15	44	44	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	169			
15	15	89/2	89/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	170			
16	16	45	45	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	171			
16	16	181/4	181/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	172			
16	16	91/2	91/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	173			
16	16	183/4	183/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	174			
16	16	46	46	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	175			
16	16	185/4	185/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	176			
16	16	93/2	93/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	177	ornamentShortTrill		
16	16	187/4	187/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	178			
16	16	47	47	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	179			
16	16	189/4	189/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	180			
16	16	95/2	95/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	181			
16	16	191/4	191/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	182			
16	16	45	45	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	183			
16	16	91/2	91/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	184			
16	16	46	46	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	185			
16	16	93/2	93/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	186			
16	16	47	47	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	187			
16	16	95/2	95/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	188			
17	17	48	48	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	189	ornamentShortTrill		
17	17	97/2	97/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	190			8
17	17	195/4	195/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	191			
17	17	49	49	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	192			9
17	17	197/4	197/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	193			
17	17	99/2	99/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	194			10
17	17	50	50	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	195			
17	17	101/2	101/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	196			
17	17	48	48	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	197			
17	17	97/2	97/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	198			
17	17	195/4	195/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	199			
17	17	49	49	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	200			
17	17	197/4	197/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	201			
17	17	99/2	99/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	202			11
17	17	50	50	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	203	ornamentShortTrill		
17	17	101/2	101/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	204			
18	18	51	51	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	205	ornamentMordent		
18	18	207/4	207/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	206			
18	18	52	52	0.75	1/4	1/4	Chord	6/8	1	1	3/16		1/8	3/2	207	ornamentShortTrill		
18	18	211/4	211/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	208			
18	18	53	53	0.75	1/2	1/2	Chord	6/8	1	1	3/16		1/8	3/2	209	ornamentShortTrill		
18	18	215/4	215/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	210			
18	18	51	51	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	211	ornamentShortTrill		
18	18	103/2	103/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	212			
18	18	52	52	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	213			
18	18	105/2	105/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	214			
18	18	53	53	1.0	1/2	1/2	Chord	6/8	2	1	1/4		1/4	1	215			
19	19	54	54	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	216			
19	19	109/2	109/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	217			
19	19	219/4	219/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	218			
19	19	55	55	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	219			
19	19	221/4	221/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	220			
19	19	111/2	111/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	221	ornamentMordent		
19	19	56	56	0.75	1/2	1/2	Chord	6/8	1	1	3/16		1/8	3/2	222	ornamentShortTrill		12
19	19	227/4	227/4	0.125	11/16	11/16	Chord	6/8	1	1	1/32		1/32	1	223			12
19	19	455/8	455/8	0.125	23/32	23/32	Chord	6/8	1	1	1/32		1/32	1	224			
19	19	54	54	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	225			
19	19	109/2	109/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	226			
19	19	55	55	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	227			
19	19	111/2	111/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	228			
19	19	56	56	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	229			
19	19	225/4	225/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	230			
19	19	113/2	113/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	231			
19	19	227/4	227/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	232			
20	20	57	57	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	233			
20	20	115/2	115/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	234			
20	20	231/4	231/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	235			
20	20	58	58	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	236			
20	20	233/4	233/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	237			
20	20	117/2	117/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	238	ornamentMordent		
20	20	59	59	0.75	1/2	1/2	Chord	6/8	1	1	3/16		1/8	3/2	239	ornamentShortTrill		13
20	20	239/4	239/4	0.125	11/16	11/16	Chord	6/8	1	1	1/32		1/32	1	240			
20	20	479/8	479/8	0.125	23/32	23/32	Chord	6/8	1	1	1/32		1/32	1	241			
20	20	57	57	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	242			
20	20	115/2	115/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	243			
20	20	58	58	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	244			
20	20	117/2	117/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	245			
20	20	235/4	235/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	246			
20	20	59	59	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	247			
20	20	237/4	237/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	248			
20	20	119/2	119/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	249			
20	20	239/4	239/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	250			
21	21	60	60	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	251			
21	21	243/4	243/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	252			
21	21	61	61	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	253			
21	21	123/2	123/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	254			
21	21	62	62	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	255	ornamentShortTrill		
21	21	125/2	125/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	256			
21	21	60	60	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	257			
21	21	241/4	241/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	258			
21	21	121/2	121/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	259			
21	21	243/4	243/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	260			
21	21	61	61	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	261			
21	21	123/2	123/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	262			14
21	21	62	62	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	263	ornamentShortTrill		
21	21	125/2	125/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	264			
22	22	63	63	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	265	ornamentShortTrill		
22	22	127/2	127/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	266			
22	22	64	64	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	267			
22	22	129/2	129/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	268			
22	22	65	65	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	269			
22	22	131/2	131/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	270			
22	22	63	63	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	271			
22	22	127/2	127/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	272			
22	22	64	64	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	273			
22	22	129/2	129/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	274			
22	22	65	65	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	275			
22	22	131/2	131/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	276			
23	23	66	66	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	277			
23	23	133/2	133/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	278			
23	23	67	67	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	279			
23	23	135/2	135/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	280			15
23	23	68	68	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	281	ornamentShortTrill		
23	23	137/2	137/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	282			
23	23	66	66	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	283	ornamentShortTrill		
23	23	133/2	133/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	284			
23	23	67	67	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	285			
