mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
7	6	51/2	51/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	83												
7	6	24	24	0.0	1/2	1/2	FiguredBass	2/2	2	1	0												1/8	3			
7	6	24	24	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	84												
7	6	49/2	49/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	85												
7	6	25	25	0.0	3/4	3/4	FiguredBass	2/2	2	1	0												1/8	4+			
7	6	25	25	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	86												
7	6	51/2	51/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	87												
7	6	22	22	0.5	0	0	Chord	2/2	2	2	1/8		1/8	1	88												
7	6	45/2	45/2	0.5	1/8	1/8	Chord	2/2	2	2	1/8		1/8	1	89												
7	6	23	23	0.5	1/4	1/4	Chord	2/2	2	2	1/8		1/8	1	90												
7	6	47/2	47/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8		1/8	1	91												
7	6	24	24	2.0	1/2	1/2	Chord	2/2	2	2	1/2		1/2	1	92												
8	7	26	26	1.5	0	0	Chord	2/2	1	1	3/8		1/4	3/2	93	ornamentMordent											
8	7	55/2	55/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	94												
8	7	28	28	1.5	1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	95	ornamentShortTrill											13
8	7	59/2	59/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	96												13
8	7	119/4	119/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	97												
8	7	26	26	0.0	0	0	FiguredBass	2/2	2	1	0												1/8	6			
8	7	26	26	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	98												
8	7	53/2	53/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	99												
8	7	27	27	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	100												
8	7	55/2	55/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	101												
8	7	28	28	0.0	1/2	1/2	FiguredBass	2/2	2	1	0												1/8	#6			
8	7	28	28	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	102												
8	7	57/2	57/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	103												
8	7	29	29	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	104												
8	7	59/2	59/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	105												
8	7	26	26	2.0	0	0	Chord	2/2	2	2	1/2		1/2	1	106												
8	7	28	28	2.0	1/2	1/2	Chord	2/2	2	2	1/2		1/2	1	107												
9	8	30	30	0.0	0	0	Chord	2/2	1	1	0	appoggiatura	1/8	1	108												
9	8	30	30	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	109												
9	8	31	31	0.0	1/4	1/4	Chord	2/2	1	1	0	appoggiatura	1/8	1	110												
9	8	31	31	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	111												
9	8	32	32	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	112												14
9	8	65/2	65/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	113												
9	8	33	33	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	114												15
9	8	67/2	67/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	115												
9	8	30	30	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	116												16
9	8	61/2	61/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	117												
9	8	31	31	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	118												17
9	8	63/2	63/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	119												
9	8	32	32	0.0	1/2	1/2	FiguredBass	2/2	2	1	0												1/4	6			
9	8	32	32	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	120												
9	8	33	33	0.0	3/4	3/4	FiguredBass	2/2	2	1	0												1/4	6	5		
9	8	33	33	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	121												
10	9	34	34	1.5	0	0	Chord	2/2	1	1	3/8		1/4	3/2	122	ornamentMordent											18
10	9	71/2	71/2	0.16666666666666666	3/8	3/8	Chord	2/2	1	1	1/24		1/32	4/3	123												18
10	9	107/3	107/3	0.16666666666666666	5/12	5/12	Chord	2/2	1	1	1/24		1/32	4/3	124												18
10	9	215/6	215/6	0.16666666666666666	11/24	11/24	Chord	2/2	1	1	1/24		1/32	4/3	125												18
10	9	36	36	1.5	1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	126	ornamentShortTrill											18
10	9	75/2	75/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	127												18
10	9	151/4	151/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	128												
10	9	34	34	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	129												19
10	9	35	35	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	130												
10	9	36	36	0.0	1/2	1/2	FiguredBass	2/2	2	1	0												1/2	6	4+	3	
10	9	36	36	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	131	ornamentShortTrill											
11	9	38	38	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	132												
11	9	38	38	0.0	0	0	FiguredBass	2/2	2	1	0												1/4	#3			
11	9	38	38	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	133												
11	9	38	38	1.0	0	0	Chord	2/2	2	2	1/4		1/4	1	134												
11	9	39	39	1.0	1/4	1/4	Chord	2/2	2	2	1/4		1/4	1	135												
12	9	40	40	0.0	0	1/2	StaffText	2/2	1	1	0						"<font size=""12""/><font face=""SnellRoundhand BoldScript""/>Reprise"										
12	9	40	40	0.5	0	1/2	Chord	2/2	1	1	1/8		1/8	1	136												20
12	9	81/2	81/2	0.5	1/8	5/8	Chord	2/2	1	1	1/8		1/8	1	137												
12	9	41	41	0.5	1/4	3/4	Chord	2/2	1	1	1/8		1/8	1	138												21
12	9	83/2	83/2	0.5	3/8	7/8	Chord	2/2	1	1	1/8		1/8	1	139												
13	10	42	42	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	140	ornamentMordent											22
13	10	43	43	0.0	1/4	1/4	Chord	2/2	1	1	0	grace32after	1/32	1	141												
13	10	43	43	0.0	1/4	1/4	Chord	2/2	1	1	0	grace32after	1/32	1	142												
13	10	43	43	0.0	1/4	1/4	Chord	2/2	1	1	0	appoggiatura	1/8	1	143												
13	10	43	43	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	144	ornamentShortTrill											
13	10	44	44	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	145												23
13	10	45	45	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	146	ornamentShortTrill											
13	10	91/2	91/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	147												
13	10	42	42	0.0	0	0	FiguredBass	2/2	2	1	0												1/8	h3			
13	10	42	42	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	148												24
13	10	85/2	85/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	149												
13	10	43	43	0.0	1/4	1/4	FiguredBass	2/2	2	1	0												1/8	6			
13	10	43	43	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	150												25
13	10	87/2	87/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	151												
13	10	44	44	0.0	1/2	1/2	FiguredBass	2/2	2	1	0												1/4	6			
13	10	44	44	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	152												26
13	10	45	45	0.0	3/4	3/4	FiguredBass	2/2	2	1	0												1/4	#6	5		
13	10	45	45	0.0	3/4	3/4	Chord	2/2	2	1	0	grace32after	1/32	1	153												
13	10	45	45	0.0	3/4	3/4	Chord	2/2	2	1	0	grace32after	1/32	1	154												
13	10	45	45	0.0	3/4	3/4	Chord	2/2	2	1	0	appoggiatura	1/8	1	155												
13	10	45	45	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	156	ornamentShortTrill											
14	11	46	46	0.0	0	0	Chord	2/2	1	1	0	grace32after	1/32	1	157												
14	11	46	46	0.0	0	0	Chord	2/2	1	1	0	grace32after	1/32	1	158												
14	11	46	46	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	159	ornamentShortTrill											
14	11	47	47	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	160												
14	11	48	48	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	161	ornamentMordent											
14	11	49	49	0.0	3/4	3/4	Chord	2/2	1	1	0	appoggiatura	1/8	1	162												
14	11	49	49	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	163												
14	11	46	46	0.0	0	0	FiguredBass	2/2	2	1	0												1/4	#3			
14	11	46	46	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	164												
14	11	47	47	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	165												
14	11	48	48	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	166												
14	11	97/2	97/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	167												
14	11	49	49	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	168												
14	11	99/2	99/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	169												
15	12	50	50	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	170	ornamentShortTrill											
15	12	101/2	101/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	171												
15	12	51	51	0.0	1/4	1/4	Chord	2/2	1	1	0	grace32after	1/32	1	172												
15	12	51	51	0.0	1/4	1/4	Chord	2/2	1	1	0	grace32after	1/32	1	173												
15	12	51	51	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	174												
15	12	52	52	1.5	1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	175	ornamentShortTrill											
15	12	107/2	107/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	176												
15	12	50	50	0.0	0	0	FiguredBass	2/2	2	1	0												1/4	#3_			
15	12	50	50	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	177												
15	12	101/2	101/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	178												
15	12	51	51	0.0	1/4	1/4	FiguredBass	2/2	2	1	0												1/8	6\			
15	12	51	51	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	179												
15	12	103/2	103/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	180												
15	12	52	52	0.0	1/2	1/2	FiguredBass	2/2	2	1	0												1/4	5	4		
15	12	52	52	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	181												
15	12	53	53	0.0	3/4	3/4	FiguredBass	2/2	2	1	0												1/4	#3			
15	12	53	53	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	182												
16	13	54	54	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	183												
16	13	109/2	109/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	184												
16	13	55	55	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	185												
16	13	111/2	111/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	186												
16	13	56	56	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	187												
16	13	113/2	113/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	188												
16	13	57	57	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	189	ornamentShortTrill											
16	13	115/2	115/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	190												
16	13	54	54	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	191												
16	13	109/2	109/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	192												
16	13	55	55	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	193												
16	13	111/2	111/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	194												
16	13	56	56	0.0	1/2	1/2	FiguredBass	2/2	2	1	0												1/8	6			
16	13	56	56	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	195												
16	13	113/2	113/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	196												
16	13	57	57	0.0	3/4	3/4	FiguredBass	2/2	2	1	0												1/8	3			
16	13	57	57	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	197												
16	13	115/2	115/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	198												
17	14	58	58	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	199	ornamentMordent											
17	14	59	59	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	200												
17	14	119/2	119/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	201												
17	14	60	60	0.0	1/2	1/2	Chord	2/2	1	1	0	appoggiatura	1/8	1	202												
17	14	60	60	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	203												27
17	14	61	61	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	204	ornamentMordent											
17	14	123/2	123/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	205												
17	14	58	58	0.0	0	0	FiguredBass	2/2	2	1	0												1/4	6			
17	14	58	58	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	206												
17	14	59	59	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	207												
17	14	60	60	0.0	1/2	1/2	FiguredBass	2/2	2	1	0												1/4	5	4		
17	14	60	60	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	208												
17	14	61	61	0.0	3/4	3/4	FiguredBass	2/2	2	1	0												1/4	7	3		
17	14	60	60	1.0	1/2	1/2	Chord	2/2	2	2	1/4		1/4	1	209												
17	14	61	61	1.0	3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	210												
18	15	62	62	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	211	ornamentShortTrill											
18	15	63	63	0.0	1/4	1/4	Chord	2/2	1	1	0	appoggiatura	1/8	1	212												
18	15	63	63	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	213												
18	15	64	64	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	214												28
18	15	129/2	129/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	215												
18	15	65	65	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	216												29
18	15	131/2	131/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	217												
18	15	62	62	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	218												
18	15	62	62	1.0	0	0	Chord	2/2	2	2	1/4		1/4	1	219												
18	15	63	63	1.0	1/4	1/4	Chord	2/2	2	2	1/4		1/4	1	220												
19	16	66	66	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	221												
19	16	133/2	133/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	222												
19	16	67	67	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	223												
19	16	135/2	135/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	224												
19	16	68	68	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	225												30
19	16	137/2	137/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	226												
19	16	69	69	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	227												31
19	16	139/2	139/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	228												
19	16	66	66	0.0	0	0	FiguredBass	2/2	2	1	0												1/8	6			
19	16	66	66	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	229												32
19	16	133/2	133/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	230												
19	16	67	67	0.0	1/4	1/4	FiguredBass	2/2	2	1	0												1/8	5/			
19	16	67	67	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	231												33
19	16	135/2	135/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	232												
19	16	68	68	0.0	1/2	1/2	FiguredBass	2/2	2	1	0												1/8	#3			
19	16	68	68	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	233												
19	16	137/2	137/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	234												
19	16	69	69	0.0	3/4	3/4	FiguredBass	2/2	2	1	0												1/8	#6			
19	16	69	69	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	235												
19	16	139/2	139/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	236												
20	17	70	70	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	237												
20	17	141/2	141/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	238												
20	17	71	71	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	239												
20	17	143/2	143/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	240												
20	17	72	72	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	241	ornamentShortTrill											34
20	17	145/2	145/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	242												
20	17	73	73	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	243												35
20	17	147/2	147/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	244												
20	17	70	70	0.0	0	0	FiguredBass	2/2	2	1	0												1/8	6			
20	17	70	70	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	245												36
20	17	141/2	141/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	246												
